Open,High,Low,Close,Adj Close,Volume,Price Change
11.77,11.825714,11.542857,11.625714,11.625714,11473000,-0.1442859999999992
11.5,11.672857,11.332857,11.672857,11.672857,14986300,0.1728570000000004
11.692857,11.71,10.785714,10.857142,10.857142,29197700,-0.8357150000000004
11.742857,12.651428,11.671429,12.31,12.31,38103800,0.5671429999999997
12.61,12.825714,12.184286,12.282857,12.282857,34780200,-0.3271429999999995
12.285714,12.428572,12.071428,12.114285,12.114285,14322700,-0.1714289999999998
12.185715,12.461429,12.057143,12.297143,12.297143,16028600,0.111428
12.978572,13.331429,12.838572,13.222857,13.222857,28865900,0.2442849999999996
13.238571,13.527143,13.142858,13.328571,13.328571,27706700,0.0899999999999998
13.281428,13.57,13.158571,13.528571,13.528571,21660800,0.2471429999999994
13.567142,13.935715,13.464286,13.662857,13.662857,29348200,0.0957150000000002
13.8,13.971429,13.35,13.425714,13.425714,30674700,-0.3742860000000014
13.475715,13.5,13.235714,13.357142,13.357142,16611700,-0.1185729999999996
13.15,13.268572,13.015715,13.048572,13.048572,28430500,-0.1014280000000003
13.08,13.121428,12.757143,12.89,12.89,7193200,-0.1899999999999995
12.834286,13.271428,12.768572,12.95,12.95,15166900,0.1157139999999987
12.941428,13.062857,12.648571,12.928572,12.928572,14898100,-0.0128559999999993
12.828571,12.935715,12.7,12.761429,12.761429,11123000,-0.0671420000000004
12.768572,13.357142,12.715714,13.227143,13.227143,18078900,0.4585709999999992
13.601429,13.687143,12.955714,13.144286,13.144286,19431300,-0.4571430000000003
13.138572,13.988571,13.075714,13.798572,13.798572,27912500,0.6600000000000001
13.791429,13.958571,13.648571,13.711429,13.711429,17761100,-0.08
14.287143,14.427143,13.828571,13.88,13.88,24714900,-0.4071429999999996
13.874286,13.992857,13.507143,13.701428,13.701428,20223000,-0.1728579999999997
13.795714,14.274285,13.671429,14.0,14.0,26117700,0.2042859999999997
14.025714,14.56,14.0,14.47,14.47,29851500,0.4442859999999999
14.427143,14.928572,14.365714,14.778571,14.778571,23473100,0.3514280000000003
14.717143,14.908571,14.435715,14.527143,14.527143,17068100,-0.1899999999999995
14.545714,14.614285,13.822857,13.925714,13.925714,28014700,-0.620000000000001
14.012857,14.085714,13.678572,13.957143,13.957143,16221100,-0.055714
14.34,14.562857,14.097143,14.167143,14.167143,35999600,-0.1728570000000004
14.235714,14.235714,13.798572,13.972857,13.972857,22773100,-0.2628570000000003
23.871429,24.142857,22.902857,23.605715,23.605715,35601300,-0.2657139999999991
25.962856,26.280001,25.715714,25.852858,25.852858,25657800,-0.1099979999999973
25.568571,26.007143,24.971428,25.412857,25.412857,29325100,-0.1557139999999996
25.808571,26.222857,25.101429,25.421429,25.421429,34399400,-0.3871420000000007
25.842857,26.628571,25.665714,26.610001,26.610001,40929000,0.7671440000000018
26.755714,27.121429,26.384285,26.771429,26.771429,31979500,0.0157150000000001
26.938572,27.142857,26.608572,27.072857,27.072857,26652500,0.1342849999999984
27.285715,28.167143,27.164286,28.064285,28.064285,34138300,0.778570000000002
26.571428,27.457144,26.071428,26.735714,26.735714,36894200,0.1642860000000006
26.245714,26.255714,25.49,25.694286,25.694286,38971100,-0.5514279999999978
25.799999,26.459999,25.085714,26.298571,26.298571,33882100,0.4985719999999993
26.225714,26.571428,25.794285,26.331429,26.331429,22626800,0.105715
26.258572,27.447144,26.215714,26.868572,26.868572,34293700,0.6099999999999994
26.73,27.191429,26.601429,27.052856,27.052856,21451500,0.322855999999998
26.381428,26.472857,25.440001,25.961428,25.961428,32326700,-0.4199999999999981
26.021429,26.422857,25.654285,26.134285,26.134285,17435600,0.1128559999999971
25.714285,26.071428,25.165714,25.937143,25.937143,28695800,0.2228579999999986
26.064285,26.549999,25.815714,26.385714,26.385714,23513000,0.3214289999999984
26.285715,26.360001,25.572857,25.778572,25.778572,21015400,-0.5071429999999992
25.622858,26.309999,25.607143,26.015715,26.015715,21151900,0.3928569999999993
27.527143,27.527143,26.724285,26.91,26.91,28450800,-0.6171429999999987
27.035715,27.141428,26.364286,26.407143,26.407143,20667500,-0.6285719999999984
25.911428,26.681429,25.792856,26.512857,26.512857,18073300,0.6014289999999995
26.571428,26.678572,25.607143,25.91,25.91,19873700,-0.6614280000000008
26.088572,26.264286,25.775715,26.15,26.15,11132100,0.0614279999999993
26.057142,26.771429,25.995714,25.998571,25.998571,18804100,-0.0585710000000005
26.157143,26.265715,25.642857,25.9,25.9,14189000,-0.2571430000000028
26.061428,26.405714,25.681429,25.827143,25.827143,15024800,-0.2342849999999998
27.091429,28.151428,26.904285,27.177143,27.177143,40475400,0.0857139999999994
27.25,27.557142,26.942858,27.040001,27.040001,19588100,-0.2099989999999998
23.91,24.304285,23.401428,23.812857,23.812857,34460300,-0.097142999999999
23.360001,24.357143,23.218571,23.522858,23.522858,32512900,0.1628569999999989
23.690001,23.757143,22.714285,23.294285,23.294285,31745000,-0.3957160000000002
23.355715,24.481428,23.15,24.194286,24.194286,34045900,0.8385710000000017
24.0,24.207144,23.558571,23.724285,23.724285,29709400,-0.2757150000000017
24.118572,24.771429,24.117144,24.715714,24.715714,33056100,0.5971419999999981
25.284286,25.377142,24.457144,24.742857,24.742857,37797900,-0.5414290000000008
24.995714,25.389999,24.610001,25.121429,25.121429,29711500,0.1257149999999995
24.905714,25.341429,24.038572,24.194286,24.194286,27545700,-0.711427999999998
23.642857,24.167143,23.290001,23.338572,23.338572,20163500,-0.3042850000000001
30.997143,31.255714,30.467142,30.535715,30.535715,29274000,-0.4614280000000015
31.0,31.018572,30.360001,30.792856,30.792856,21790300,-0.2071439999999995
30.944286,31.104286,30.287144,30.715714,30.715714,20787200,-0.2285720000000033
30.657143,31.392857,30.605715,30.867144,30.867144,25071200,0.2100009999999983
30.845715,31.055714,30.235714,30.415714,30.415714,18359600,-0.4300009999999972
30.462856,30.778572,30.027143,30.641428,30.641428,18328800,0.1785720000000026
30.825714,31.175714,30.385714,30.492857,30.492857,15431500,-0.3328570000000006
29.947144,30.35,29.145714,30.098572,30.098572,31731000,0.1514279999999992
29.825714,30.074286,29.371429,29.464285,29.464285,17079300,-0.3614290000000011
29.275715,30.057142,29.218571,29.801428,29.801428,17623200,0.5257129999999997
30.915714,31.392857,30.651428,31.098572,31.098572,18844700,0.1828579999999995
33.14143,33.798573,32.971428,33.424286,33.424286,38535700,0.2828560000000024
34.209999,35.061428,33.975716,34.771427,34.771427,36029700,0.5614279999999994
34.075714,34.67857,33.714287,34.142857,34.142857,20141100,0.0671430000000015
34.062859,34.521427,33.822857,34.221428,34.221428,14765800,0.1585689999999999
34.291428,34.414288,33.57143,33.869999,33.869999,11491200,-0.4214290000000034
33.485714,34.028572,32.377144,32.651428,32.651428,21769300,-0.8342859999999988
32.242859,32.599998,31.65,32.311428,32.311428,16198000,0.0685689999999965
32.175713,32.714287,32.07143,32.677143,32.677143,11808300,0.5014299999999992
30.65,31.625713,29.987143,30.762857,30.762857,34101900,0.1128570000000017
32.177143,32.797142,32.007141,32.32143,32.32143,25416300,0.1442869999999985
32.435715,32.5,31.081429,31.709999,31.709999,21270900,-0.725716000000002
31.445715,32.507141,31.224285,32.187141,32.187141,23006900,0.741425999999997
31.884285,32.57143,31.200001,31.922857,31.922857,33096000,0.038572000000002
31.731428,32.200001,30.571428,31.105715,31.105715,26069400,-0.6257130000000011
31.234285,31.545713,30.807142,31.459999,31.459999,15299200,0.2257139999999999
31.861429,31.904285,30.865715,31.561428,31.561428,13812400,-0.3000010000000017
31.121429,31.467142,30.542856,30.637142,30.637142,14213500,-0.4842869999999983
30.681429,31.04143,30.331429,30.57,30.57,12495700,-0.1114290000000011
32.220001,32.92857,31.964285,32.747143,32.747143,35851200,0.5271419999999978
32.89143,33.0,32.342857,32.689999,32.689999,17476900,-0.2014309999999994
32.57143,33.697144,32.515713,33.187141,33.187141,22353100,0.6157109999999975
30.428572,31.297142,29.857143,30.799999,30.799999,17896200,0.3714270000000006
30.281429,30.5,29.651428,30.414286,30.414286,20918800,0.1328570000000013
30.65,31.178572,30.117144,30.299999,30.299999,18834200,-0.3500009999999989
30.415714,30.961428,29.942858,30.709999,30.709999,18326700,0.2942849999999986
30.610001,30.9,30.007143,30.155714,30.155714,19581100,-0.4542870000000008
32.175713,32.495716,31.142857,31.637142,31.637142,17730300,-0.538571000000001
31.731428,32.0,31.278572,31.558571,31.558571,8625400,-0.1728570000000004
31.727142,32.17857,31.332857,32.157143,32.157143,9957500,0.4300009999999972
35.078571,35.271427,34.172855,34.831429,34.831429,22578500,-0.2471419999999966
35.42857,35.599998,34.402859,34.881428,34.881428,21146300,-0.5471420000000009
37.057144,37.121429,36.01857,36.854286,36.854286,20612900,-0.2028579999999991
36.755714,38.052856,36.671429,37.21143,37.21143,33356400,0.4557160000000024
38.615715,38.615715,37.714287,38.058571,38.058571,20487600,-0.557144000000001
38.204285,38.278572,37.597141,37.797142,37.797142,18120200,-0.4071429999999978
34.945713,35.282856,34.401428,35.187141,35.187141,17826900,0.2414279999999991
35.151428,35.810001,34.642857,34.994286,34.994286,13215300,-0.1571420000000003
35.057144,35.415714,34.544285,34.822857,34.822857,10890600,-0.2342870000000019
34.772858,35.299999,34.562859,34.925713,34.925713,13120800,0.1528550000000024
35.220001,35.714287,34.938572,35.58857,35.58857,14139300,0.3685689999999937
35.619999,35.619999,34.971428,35.168571,35.168571,13879600,-0.4514279999999999
36.278572,36.799999,35.728573,36.557144,36.557144,20413400,0.278572000000004
36.337143,36.781429,35.522858,35.601429,35.601429,16328900,-0.7357139999999944
35.98143,36.271427,35.492859,35.771427,35.771427,14800100,-0.2100030000000003
35.712856,36.244286,35.685715,36.107143,36.107143,12322800,0.3942869999999985
35.897144,36.714287,35.774284,36.657143,36.657143,17804500,0.7599990000000005
36.950001,37.457142,36.18,37.027142,37.027142,21940800,0.0771409999999974
36.900002,37.684284,36.860001,37.401428,37.401428,17399900,0.5014260000000021
37.0,37.212856,35.908573,36.201427,36.201427,16629200,-0.7985729999999975
36.172855,37.164288,35.875713,36.98143,36.98143,21354200,0.8085750000000047
36.857143,37.642857,36.82143,37.111427,37.111427,15497300,0.2542839999999984
38.984287,39.235714,38.214287,38.624287,38.624287,21258300,-0.3599999999999994
38.931427,39.065716,38.318573,38.535713,38.535713,9961700,-0.3957139999999981
39.878571,40.84,39.214287,39.434284,39.434284,23138500,-0.4442870000000027
39.808571,40.714287,39.485714,40.48,40.48,19355700,0.6714289999999963
40.575714,41.46143,40.548573,41.121429,41.121429,19059600,0.5457150000000013
41.17857,41.261429,40.421429,40.558571,40.558571,15149400,-0.619999
41.061428,41.529999,40.650002,41.285713,41.285713,19969600,0.2242850000000018
41.262856,41.865715,40.998573,41.775715,41.775715,19701500,0.5128589999999988
42.400002,42.704285,42.060001,42.158573,42.158573,19072200,-0.2414290000000036
42.332859,42.35857,41.457142,41.648571,41.648571,17698800,-0.6842880000000022
41.82143,42.185715,41.468571,42.021427,42.021427,13840400,0.1999970000000033
44.82,44.882858,43.41143,44.042858,44.042858,29940400,-0.7771419999999978
43.119999,43.778572,42.621429,43.058571,43.058571,21947800,-0.0614279999999993
43.142857,43.714287,42.741428,43.664288,43.664288,15029700,0.5214309999999998
43.148571,43.322857,42.528572,42.792858,42.792858,18200700,-0.3557129999999944
44.052856,44.107143,43.43,43.642857,43.642857,17449600,-0.4099989999999991
43.042858,44.200001,42.907143,43.784286,43.784286,18780300,0.7414279999999991
44.028572,44.400002,43.437141,43.877144,43.877144,14639100,-0.1514279999999956
44.005714,44.927143,43.92857,44.787144,44.787144,12460700,0.7814300000000003
44.394287,44.78857,44.242859,44.628571,44.628571,8299200,0.2342840000000023
43.959999,44.592857,43.599998,44.172855,44.172855,12528600,0.212855999999995
46.240002,46.900002,45.505714,46.751427,46.751427,16814000,0.5114250000000027
43.0,43.918571,42.342857,43.427143,43.427143,30695000,0.4271430000000009
43.472858,43.944286,42.875713,42.978573,42.978573,19200300,-0.4942850000000049
46.442856,46.761429,45.619999,45.955715,45.955715,26848500,-0.4871410000000011
45.73,46.5,45.465714,46.125713,46.125713,18843300,0.3957130000000006
47.714287,48.068573,46.799999,47.642857,47.642857,25454800,-0.0714299999999994
47.348572,48.121429,46.237144,47.317142,47.317142,33559400,-0.0314300000000002
47.285713,48.171429,46.558571,46.861427,46.861427,24062500,-0.4242860000000021
45.444286,46.664288,45.099998,46.068573,46.068573,18489800,0.6242870000000025
46.975716,47.642857,46.557144,47.03857,47.03857,22020600,0.0628540000000015
48.498573,49.195713,47.541428,47.947144,47.947144,20733300,-0.5514289999999988
47.535713,48.5,46.945713,48.272858,48.272858,16815400,0.7371449999999982
48.025715,48.5,47.335712,47.675713,47.675713,12231800,-0.3500019999999963
47.602856,47.922855,47.014286,47.897144,47.897144,11967900,0.2942879999999945
49.228573,49.984287,49.011429,49.965714,49.965714,20152300,0.7371410000000012
48.681427,49.545715,47.748573,48.184284,48.184284,17057600,-0.4971430000000012
49.049999,49.478573,48.235714,48.502857,48.502857,19481700,-0.5471420000000009
49.832859,50.085712,49.142857,49.692856,49.692856,14202300,-0.1400030000000001
49.557144,50.418571,49.287144,50.034286,50.034286,13984600,0.4771420000000006
50.07143,50.922855,49.652859,50.742859,50.742859,14683200,0.6714290000000034
51.015713,51.978573,50.505714,51.784286,51.784286,16832900,0.7685730000000035
52.007141,52.542858,51.85857,52.257141,52.257141,8388100,0.25
52.125713,52.565716,51.372856,51.988571,51.988571,11675300,-0.1371419999999972
51.69857,51.939999,50.92857,51.848572,51.848572,13400800,0.1500020000000006
51.512856,52.664288,50.892857,50.895714,50.895714,19395600,-0.6171420000000012
51.114285,51.59,50.484287,51.151428,51.151428,13793500,0.0371430000000003
50.738571,51.41,50.515713,50.810001,50.810001,11718700,0.0714299999999994
52.052856,53.022858,51.745716,51.997143,51.997143,20066900,-0.0557129999999972
52.854286,53.0,52.035713,52.330002,52.330002,13911100,-0.5242840000000015
53.408573,53.857143,52.35857,53.748573,53.748573,19881400,0.3400000000000034
53.457142,54.265713,53.335712,53.82,53.82,13849500,0.3628580000000028
53.785713,54.241428,53.477142,53.667141,53.667141,18817400,-0.1185720000000003
54.098572,54.775715,53.804287,54.368572,54.368572,12624500,0.2700000000000031
54.394287,54.851429,53.925713,54.055714,54.055714,5577600,-0.3385729999999967
54.015713,54.415714,53.689999,53.847141,53.847141,12268900,-0.1685719999999975
52.517143,52.791428,51.291428,52.427143,52.427143,15075200,-0.0899999999999963
52.214287,52.735714,51.947144,52.595715,52.595715,10516800,0.3814279999999996
52.401428,52.511429,51.542858,51.831429,51.831429,12325600,-0.5699990000000028
52.0,52.495716,51.842857,51.871429,51.871429,10817100,-0.1285710000000008
51.889999,52.044285,50.475716,51.367142,51.367142,15501500,-0.5228570000000019
48.104286,49.425713,48.074287,48.712856,48.712856,20001100,0.6085700000000003
48.824287,49.139999,47.857143,48.150002,48.150002,17007200,-0.6742849999999976
47.304287,49.810001,47.304287,48.115715,48.115715,27237000,0.8114279999999994
48.777142,48.799999,47.509998,48.279999,48.279999,19740000,-0.4971430000000012
47.857143,48.367142,45.581429,47.197144,47.197144,40432000,-0.6599989999999991
46.915714,47.695713,46.002857,47.382858,47.382858,21135800,0.4671439999999975
47.438572,47.831429,46.89143,47.148571,47.148571,16417100,-0.2900010000000037
47.46143,47.495716,45.75,46.958572,46.958572,25220300,-0.5028580000000034
54.811428,55.814285,54.76857,55.154285,55.154285,35466900,0.3428570000000022
57.58857,58.191429,56.864285,57.202858,57.202858,28968100,-0.385711999999998
58.157143,58.455715,57.35857,57.810001,57.810001,18379200,-0.347141999999998
57.921429,58.361427,56.715714,57.987144,57.987144,18066300,0.0657149999999973
57.592857,58.25,56.857143,57.774284,57.774284,16762900,0.1814269999999993
58.060001,58.701427,57.202858,58.272858,58.272858,12852000,0.2128569999999996
61.347141,61.767143,60.611427,61.491428,61.491428,13812400,0.1442869999999985
61.422855,62.251427,60.787144,61.998573,61.998573,13667500,0.575718000000002
62.111427,62.128571,60.791428,61.275715,61.275715,15673000,-0.8357120000000009
62.437141,62.528572,61.669998,62.215714,62.215714,11985400,-0.2214269999999985
62.422855,63.034286,61.142857,62.407143,62.407143,15507800,-0.0157120000000006
61.667141,62.32143,61.138573,61.175713,61.175713,16031400,-0.4914279999999991
61.478573,62.53857,61.308571,62.135715,62.135715,11965100,0.6571420000000003
64.285713,65.398575,63.57143,64.718575,64.718575,18700500,0.4328620000000001
63.977142,64.875717,63.977142,64.604286,64.604286,10304700,0.6271440000000013
63.027142,63.67857,62.585712,63.655716,63.655716,13528200,0.6285740000000004
64.417145,65.0,63.655716,64.997147,64.997147,12387900,0.5800019999999932
64.855713,65.262856,64.558571,64.785713,64.785713,10868900,-0.0699999999999931
64.991432,65.428574,64.141426,64.358574,64.358574,11809000,-0.6328579999999988
64.867142,64.934288,63.644287,64.052856,64.052856,11573800,-0.8142859999999956
63.234287,63.811428,62.235714,62.497143,62.497143,10448200,-0.7371440000000007
61.954285,62.785713,61.382858,62.368572,62.368572,12134500,0.4142870000000016
61.104286,62.14143,60.42857,60.64143,60.64143,14989100,-0.4628560000000021
61.169998,61.542858,60.330002,60.388573,60.388573,10695300,-0.7814249999999987
60.33857,60.894287,59.5,60.035713,60.035713,14688100,-0.3028569999999959
59.98143,60.778572,59.580002,60.012856,60.012856,10531500,0.0314259999999961
59.952858,61.742859,59.92857,60.610001,60.610001,14494900,0.6571429999999978
53.287144,53.921429,52.367142,53.182858,53.182858,27152300,-0.1042859999999947
51.459999,52.714287,50.82143,51.267143,51.267143,24699500,-0.1928560000000061
52.237144,53.007141,51.185715,51.84,51.84,24194100,-0.3971439999999973
48.644287,49.741428,47.30143,48.285713,48.285713,37351300,-0.3585739999999973
50.147144,50.557144,49.021427,50.432858,50.432858,20511400,0.2857140000000058
47.257141,47.831429,46.23,46.672855,46.672855,30146200,-0.5842859999999988
47.555714,47.857143,46.505714,47.368572,47.368572,17994200,-0.1871420000000014
47.011429,47.367142,44.585712,46.610001,46.610001,30799300,-0.4014280000000028
47.292858,47.709999,46.194286,47.344284,47.344284,16114700,0.0514259999999993
45.417141,46.057144,44.32143,46.005714,46.005714,23618700,0.5885729999999967
48.215714,49.128571,47.721428,48.664288,48.664288,26194700,0.4485740000000007
46.59,46.834286,45.029999,45.791428,45.791428,25680900,-0.7985720000000001
45.308571,47.388573,44.908573,45.951427,45.951427,21168700,0.6428560000000019
49.207142,50.610001,48.677143,49.591427,49.591427,20832000,0.3842850000000055
49.578571,50.628571,49.437141,50.26857,50.26857,19891900,0.6899990000000003
49.352856,49.995716,48.548573,49.982857,49.982857,19072200,0.630001
55.84,56.785713,55.357143,55.971428,55.971428,33222700,0.1314279999999996
57.42857,57.459999,56.164288,56.972858,56.972858,26735100,-0.4557119999999983
56.742859,57.885715,56.214287,57.32,57.32,19873700,0.5771409999999975
59.311428,60.248573,58.80143,59.689999,59.689999,29248800,0.3785710000000009
59.925713,60.415714,58.92857,60.294285,60.294285,20480600,0.3685720000000003
59.998573,60.799999,59.578571,59.652859,59.652859,17133200,-0.3457140000000009
60.535713,61.342857,59.795715,61.192856,61.192856,18930800,0.6571429999999978
61.43,62.127144,61.194286,61.447144,61.447144,15730400,0.0171440000000018
60.78857,62.291428,60.717144,61.184284,61.184284,22920100,0.3957139999999981
60.747143,61.799999,60.714287,61.42857,61.42857,13745900,0.6814269999999993
60.42857,61.128571,59.601429,61.101429,61.101429,15778700,0.6728590000000025
60.932858,61.601429,60.488571,61.465714,61.465714,12506200,0.5328559999999953
62.577145,64.012856,62.53857,63.378571,63.378571,28996100,0.8014259999999993
63.381428,64.402855,62.892857,64.097145,64.097145,18786600,0.7157169999999979
63.028572,63.26857,62.139999,62.882858,62.882858,13222300,-0.1457139999999981
62.765713,63.122856,62.221428,62.78857,62.78857,10672900,0.0228570000000019
62.578571,64.277145,62.214287,62.337143,62.337143,20367200,-0.2414279999999991
62.970001,63.162857,62.392857,62.80143,62.80143,14237300,-0.168571
62.617142,63.312859,62.485714,63.154285,63.154285,15587600,0.5371430000000004
63.265713,63.83857,62.812859,62.942856,62.942856,10588900,-0.322856999999999
67.165718,67.517143,66.98143,67.478569,67.478569,11359600,0.3128509999999949
63.740002,64.191429,62.818573,63.285713,63.285713,21011200,-0.4542889999999957
62.055714,63.455715,61.171429,62.650002,62.650002,24388700,0.5942879999999988
63.065716,63.447144,62.450001,62.851429,62.851429,14219100,-0.2142869999999987
64.384285,64.48143,63.181427,64.155716,64.155716,13505800,-0.2285690000000073
63.325714,64.121429,62.612858,62.765713,62.765713,13266400,-0.5600009999999997
62.972858,63.471428,62.25,63.452858,63.452858,11760700,0.4799999999999969
64.527145,65.35714,63.945713,64.564285,64.564285,34671000,0.0371399999999937
61.487144,62.201427,60.93,61.128571,61.128571,17267600,-0.3585729999999998
61.352856,61.458572,59.860001,60.76857,60.76857,18621400,-0.5842860000000059
60.714287,61.167141,60.057144,60.265713,60.265713,11610200,-0.4485740000000007
60.315716,60.844284,59.78857,60.665714,60.665714,11960900,0.3499979999999993
60.458572,61.19857,60.458572,60.611427,60.611427,9282000,0.1528550000000024
60.251427,61.104286,58.93,60.771427,60.771427,18947600,0.5200000000000031
61.028572,61.42857,60.111427,60.385715,60.385715,10686900,-0.6428569999999993
60.185715,61.142857,60.044285,60.407143,60.407143,10653300,0.2214279999999959
64.314285,64.424286,63.150002,63.692856,63.692856,15495200,-0.6214289999999991
64.174286,65.378571,64.101425,64.505714,64.505714,13246800,0.3314280000000025
64.478569,64.714287,63.344284,63.772858,63.772858,10845100,-0.7057109999999938
64.085716,64.888573,63.831429,64.504288,64.504288,9058000,0.4185719999999975
64.601425,65.0,64.031425,64.410004,64.410004,6676600,-0.1914210000000054
66.008568,67.071426,65.89286,66.571426,66.571426,13496000,0.5628580000000056
66.727142,67.214287,66.061432,66.878571,66.878571,10897600,0.1514289999999931
66.714287,67.678574,66.362854,67.455711,67.455711,12163900,0.741423999999995
67.325714,68.021431,66.809998,67.435715,67.435715,11746700,0.1100009999999969
68.792854,69.328575,68.218575,68.704285,68.704285,13484800,-0.0885690000000067
68.35714,68.835716,67.792854,68.480003,68.480003,10137400,0.1228629999999952
68.485718,68.60714,67.66143,67.814285,67.814285,10394300,-0.6714330000000075
67.521431,68.211426,67.258568,67.887146,67.887146,7584500,0.3657149999999944
68.121429,68.64286,67.734283,68.234283,68.234283,9838500,0.1128539999999986
68.35714,68.398575,67.798569,68.085716,68.085716,8806700,-0.2714239999999961
68.645714,69.657143,68.075714,68.19857,68.19857,16219000,-0.4471439999999944
67.604286,68.192856,67.152855,67.954285,67.954285,11953200,0.3499989999999968
67.771431,68.657143,67.742859,68.475716,68.475716,7668500,0.7042849999999987
68.599998,69.25,68.148575,69.19857,69.19857,9104900,0.5985720000000043
68.938568,69.194283,68.524284,68.794289,68.794289,7865200,-0.1442789999999973
65.272858,65.552856,64.470001,64.932854,64.932854,12133100,-0.3400039999999933
65.352859,65.908569,64.760002,65.572861,65.572861,10630200,0.220002000000008
65.85714,65.904289,64.881432,65.360001,65.360001,11960900,-0.4971390000000042
63.032856,64.001427,62.92857,63.414288,63.414288,11471600,0.3814319999999966
63.57143,64.377144,63.412857,64.10714,64.10714,10404800,0.5357100000000017
63.438572,64.362854,63.145714,64.222855,64.222855,9516500,0.784282999999995
64.614288,65.312859,64.257141,64.454285,64.454285,12472600,-0.1600030000000032
66.0,66.744286,65.85714,66.211426,66.211426,13709500,0.211426000000003
65.871429,66.611427,65.14286,65.178574,65.178574,13759200,-0.6928550000000087
66.66143,66.855713,65.651428,65.945717,65.945717,14928200,-0.7157129999999938
63.644287,64.57,62.59,64.160004,64.160004,16747500,0.5157170000000022
50.857143,52.741428,50.792858,51.317142,51.317142,33529300,0.4599989999999962
51.751427,52.398571,50.777142,52.284286,52.284286,19365500,0.532859000000002
52.712856,54.568573,51.885715,53.521427,53.521427,32150300,0.8085710000000006
54.360001,55.110001,54.035713,54.720001,54.720001,19916400,0.3600000000000065
54.654285,55.285713,54.401428,55.002857,55.002857,14657300,0.3485719999999972
54.842857,54.92857,53.814285,54.200001,54.200001,14944300,-0.6428560000000019
53.93,54.619999,53.514286,54.144287,54.144287,10593800,0.2142869999999987
56.175713,56.502857,55.015713,55.487144,55.487144,17581200,-0.6885690000000011
55.274284,55.32143,54.110001,54.682858,54.682858,11389700,-0.5914259999999985
55.087143,55.405716,53.77,54.34,54.34,13645800,-0.7471429999999941
54.0,55.047142,53.907143,54.757141,54.757141,9991800,0.7571409999999972
54.777142,55.035713,54.185715,54.880001,54.880001,9303700,0.1028590000000022
54.714287,55.635715,54.142857,55.324287,55.324287,9711100,0.6099999999999994
55.324287,56.299999,54.544285,54.650002,54.650002,14838600,-0.6742849999999976
54.447144,55.137142,53.862858,54.837143,54.837143,10958500,0.389998999999996
54.922855,55.007141,53.932858,54.201427,54.201427,10490200,-0.721427999999996
55.054287,55.642857,54.392857,54.44857,54.44857,9225300,-0.6057170000000056
54.42857,54.985714,54.361427,54.432858,54.432858,7921200,0.0042880000000025
51.869999,53.322857,51.57143,52.591427,52.591427,15425200,0.7214280000000031
51.508572,51.922855,50.771427,50.924286,50.924286,17864000,-0.5842859999999988
50.145714,50.347141,49.142857,49.855713,49.855713,28100800,-0.2900009999999966
50.154285,50.527142,49.745716,50.165714,50.165714,10063200,0.0114289999999996
49.285713,49.57143,48.234287,48.830002,48.830002,11964400,-0.4557110000000008
50.221428,50.73143,49.181427,50.73143,50.73143,13819400,0.5100020000000001
50.42857,51.135715,49.908573,50.085712,50.085712,11853800,-0.3428579999999996
50.147144,50.642857,49.732857,50.131428,50.131428,9930200,-0.0157159999999976
48.012856,48.700001,47.655716,47.804287,47.804287,11769100,-0.2085689999999971
47.417141,48.322857,46.98,47.782856,47.782856,13521200,0.3657150000000015
48.400002,48.92857,47.232857,47.774284,47.774284,15639400,-0.6257179999999991
47.900002,48.720001,47.621429,48.58857,48.58857,15047900,0.6885679999999965
48.542858,49.240002,47.748573,48.097141,48.097141,7994000,-0.4457170000000019
48.287144,48.42857,47.472858,48.061428,48.061428,8291500,-0.2257159999999984
48.072857,49.07,47.998573,48.871429,48.871429,5411000,0.7985720000000001
48.844284,49.484287,48.534286,48.578571,48.578571,8847300,-0.2657130000000052
48.714287,49.139999,48.53857,49.032856,49.032856,7011200,0.3185690000000036
49.032856,49.39143,48.787144,48.80143,48.80143,8627500,-0.231425999999999
49.151428,50.331429,48.73143,49.848572,49.848572,13475000,0.6971439999999944
47.347141,47.421429,46.271427,46.742859,46.742859,9849700,-0.6042819999999978
47.119999,47.835712,46.478573,47.779999,47.779999,9601900,0.6599999999999966
47.631428,48.02,46.898571,47.041428,47.041428,9578100,-0.5899999999999963
46.021427,47.048573,45.900002,46.255714,46.255714,18721500,0.2342869999999948
47.07143,47.369999,45.68,46.32,46.32,19884900,-0.7514299999999992
46.547142,46.785713,45.844284,46.251427,46.251427,11669000,-0.2957150000000013
63.204285,63.927143,62.5,63.400002,63.400002,15127700,0.1957170000000019
63.132858,63.984287,62.655716,63.114285,63.114285,13215300,-0.0185729999999963
62.842857,63.42857,61.955715,63.009998,63.009998,12990600,0.1671410000000008
64.541428,65.138573,63.665714,64.129997,64.129997,14248500,-0.4114309999999932
64.25,64.428574,63.175713,63.48,63.48,8898400,-0.7700000000000031
63.19857,63.785713,62.637142,63.295715,63.295715,8173200,0.0971450000000047
64.830002,66.141426,64.557144,64.984283,64.984283,13953100,0.1542810000000116
65.058571,65.60714,64.451431,65.247147,65.247147,8464400,0.1885759999999976
66.515717,67.371429,65.944283,67.137146,67.137146,11170600,0.6214290000000062
67.85714,68.714287,67.574287,67.800003,67.800003,10432100,-0.0571369999999973
67.949997,68.374283,67.637146,68.314285,68.314285,9422000,0.3642880000000019
